AND Count,Constant Value Count,Double Quote Count,OR Count,Parentheses Count,Sentence Length,Single Quote Count,Special Characters Total,UNION Count,e_conn_count,e_dns_ratio,e_http_ratio,e_interarrival_std,e_mean_duration,e_mean_orig_bytes,e_mean_orig_pkts,e_mean_resp_bytes,e_mean_resp_pkts,e_rej_ratio,e_rst_ratio,e_ssl_ratio,e_std_duration,e_tcp_ratio,e_udp_ratio,e_unique_dst_ip,e_unique_dst_port,y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.2666666666666666,0.0333333333333333,0.2142813757903375,5.488632533333333,21521.666666666668,27.5,4618.033333333334,22.2,0.1,0.2666666666666666,0.1666666666666666,8.047980984441944,0.7333333333333333,0.2666666666666666,17.0,5.0,2
0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.000318,38.0,1.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
0.0,3.0,1.0,0.0,1.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,4.0,56.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.8860906362533569,3.0194613333333336,29962.0,29.666666666666668,930.6666666666666,22.0,0.0,0.0,0.6666666666666666,2.0586315298071733,0.6666666666666666,0.3333333333333333,2.0,2.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.366772999999999,2260.5,7.5,867.0,5.5,0.0,0.5,0.0,5.366219,0.5,0.5,1.0,2.0,2
0.0,3.0,1.0,0.0,1.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.0,0.0,0.0,1.0,55.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,17.0,0.0,0.0,32.0,360.0,4.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,0.0,1.0,4.0,194.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,65.0,4.0,7.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,2.0,0.0,1.0,4.0,128.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,50.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,3.0,0.0,1.0,1.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,3.0,128.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,6.0,0.0,0.0,0.0,69.0,4.0,9.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,49.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.861446,680.0,9.0,351.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,0.1919296738032665,1.085767,1640.0,3.75,534.5,3.5,0.75,0.75,0.0,1.55669134671376,1.0,0.0,2.0,2.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.1443298969072164,0.0,0.0839258756089821,1.789533845360825,1164.3298969072166,6.144329896907217,1219.7835051546392,6.309278350515464,0.4948453608247423,0.5360824742268041,0.1443298969072164,4.035179954671773,0.8556701030927835,0.1443298969072164,31.0,4.0,2
0.0,0.0,0.0,0.0,4.0,53.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,6.0,1.0,0.0,13.0,170.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,6.0,0.0,1.0,6.0,104.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.322901,7219.0,9.5,2321.5,11.0,0.0,0.0,0.5,0.25049,0.5,0.5,2.0,2.0,2
0.0,0.0,0.0,0.0,0.0,51.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.028301,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2
2.0,5.0,0.0,0.0,16.0,196.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.580819,738.0,9.0,1760.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2
2.0,4.0,4.0,0.0,2.0,57.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.0,1.0,0.0,1.0,25.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,7.0,0.0,0.0,18.0,259.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.0,39.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,4.0,93.0,6.0,14.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.2203389830508474,0.0,0.0955806019552513,1.0060321694915255,49.83050847457627,2.406779661016949,334.2542372881356,1.9491525423728813,0.3898305084745763,0.3898305084745763,0.0338983050847457,1.6748025492623198,0.7796610169491526,0.2203389830508474,26.0,4.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.3898305084745763,0.0,0.139448903370453,2.49368986440678,245.45762711864407,7.779661016949152,1922.1016949152545,8.338983050847459,0.1186440677966101,0.2372881355932203,0.1864406779661017,4.756353111673852,0.6101694915254238,0.3898305084745763,22.0,4.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2
0.0,3.0,0.0,0.0,1.0,90.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.0,0.0,0.0,0.0,29.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,2.0,26.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,3.0,0.0,0.0,2.0,41.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,12.0,0.0,0.0,24.0,338.0,4.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,2.0,1.0,1.0,5.0,129.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,4.0,1.0,0.0,15.0,163.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000748,0.0,2.0,31.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2
0.0,2.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
1.0,4.0,0.0,0.0,3.0,65.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,4.0,1.0,1.0,5.0,142.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0664365,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0664365,1.0,0.0,2.0,2.0,2
0.0,2.0,0.0,0.0,4.0,69.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.0,1.0,1.0,4.0,121.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.0,1.0,0.0,0.0,56.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.856824,696.0,9.0,351.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2
0.0,0.0,0.0,0.0,2.0,36.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,4.0,1.0,1.0,4.0,140.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,9.0,0.0,1.0,17.0,219.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,3.0,0.0,0.0,1.0,42.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,119.3347925,1348.0,12.5,708.0,12.5,0.0,0.0,1.0,51.1053795,1.0,0.0,1.0,1.0,2
2.0,19.0,4.0,0.0,40.0,428.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.6339745359441661,0.6694047777777778,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.2523464112831275,1.0,0.0,9.0,3.0,2
0.0,1.0,0.0,0.0,0.0,50.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.274112,1023.0,59.0,80873.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2
0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
0.0,0.0,0.0,0.0,4.0,147.0,13.0,28.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.836463,4296.0,14.0,1540.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
2.0,4.0,4.0,0.0,6.0,81.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.474015,1021.0,223.0,418505.0,319.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2
0.0,4.0,0.0,1.0,7.0,70.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,0.0,1.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,37.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,29.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,44.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,21.0,0.0,1.0,40.0,440.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,2.0,44.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.000364,38.0,1.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
0.0,0.0,0.0,1.0,0.0,67.0,4.0,7.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,2.0,41.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
1.0,0.0,4.0,0.0,0.0,62.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,0
1.0,0.0,0.0,0.0,0.0,66.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,5.0,0.0,0.0,6.0,121.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.2811190783406575,0.0187155,0.0,1.0,0.0,0.25,0.25,0.25,0.0,0.0324161968890553,1.0,0.0,4.0,3.0,2
1.0,10.0,0.0,0.0,28.0,329.0,4.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.897575,1041.0,9.0,2302.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2
0.0,0.0,0.0,0.0,4.0,58.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,110.008035,1015.0,11.0,1865.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.1333333333333333,0.0,0.2131768203126923,1.6001194,35.4,2.7333333333333334,264.73333333333335,1.4666666666666666,0.2666666666666666,0.2666666666666666,0.0666666666666666,1.385617283902247,0.8666666666666667,0.1333333333333333,10.0,4.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.2,0.0,0.138843891504561,0.46192065,30.55,1.65,289.55,1.35,0.6,0.6,0.0,0.8506214075812619,0.8,0.2,9.0,4.0,2
0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,1.0,0.0,0.0,2.0,102.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,1.0,0.0,1.0,2.0,37.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,0
,,,,,,,,,17.0,0.8823529411764706,0.0,0.0887907447683109,23.733707411764705,1599.1764705882354,4.882352941176471,758.8235294117648,5.705882352941177,0.0,0.0,0.1176470588235294,64.91559932276363,0.1176470588235294,0.8823529411764706,3.0,2.0,0
1.0,2.0,0.0,0.0,6.0,129.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
2.0,2.0,4.0,0.0,8.0,158.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,55.0703765,585.0,5.5,3169.5,5.0,0.0,0.0,0.5,54.9904905,0.5,0.5,2.0,2.0,2
0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,5.0,1.0,1.0,1.0,58.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.375,0.0,0.4859473563667993,0.910537625,12.375,1.5,29.75,0.5,0.125,0.125,0.0,1.235716817104139,0.625,0.375,6.0,4.0,2
,,,,,,,,,38.0,1.0,0.0,0.1002038696755721,0.0310640263157894,31.36842105263158,1.0,142.92105263157896,1.0,0.0,0.0,0.0,0.0068921413809567,0.0,1.0,1.0,1.0,0
0.0,7.0,0.0,1.0,19.0,245.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,0.0,0.0,5.0,181.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,12.0,1.0,1.0,22.0,252.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
,,,,,,,,,4.0,1.0,0.0,0.0141637447257967,0.03592025,39.5,1.0,196.0,1.0,0.0,0.0,0.0,0.0069303479845892,0.0,1.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,0.0,1.2386503887810485,2.05769,1083.5,5.5,2319.75,6.5,0.0,0.0,0.5,2.2165958039461096,0.5,0.5,2.0,2.0,2
0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
1.0,7.0,4.0,1.0,24.0,308.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,8.0,1.0,0.0,11.0,167.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,12.0,4.0,0.0,20.0,313.0,0.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,63.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
1.0,0.0,3.0,0.0,2.0,116.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,40.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.686577,922.0,9.0,1210.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2
0.0,0.0,0.0,0.0,4.0,56.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0291758775711059,56.83422633333333,660.3333333333334,8.666666666666666,1039.6666666666667,9.666666666666666,0.0,0.0,0.6666666666666666,45.57869900431057,0.6666666666666666,0.3333333333333333,2.0,2.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,48.4212085,194.0,9.0,28119.0,24.5,0.0,0.5,0.5,47.9097765,0.5,0.5,2.0,2.0,2
0.0,0.0,0.0,0.0,3.0,98.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.3181818181818182,0.0,0.2169638935671282,1.1193685,33.86363636363637,2.363636363636364,199.8181818181818,1.7272727272727273,0.2727272727272727,0.2727272727272727,0.0,1.3555124681998838,0.6818181818181818,0.3181818181818182,13.0,4.0,2
0.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,1.0,0.0,0.0,1.0,69.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.000313,38.0,1.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
0.0,2.0,1.0,0.0,0.0,30.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,4.0,54.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,0
1.0,5.0,3.0,0.0,15.0,180.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0
0.0,11.0,0.0,1.0,14.0,220.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
