dataset_id,window_start,e_conn_count,e_unique_dst_ip,e_unique_dst_port,e_mean_duration,e_std_duration,e_mean_orig_bytes,e_mean_resp_bytes,e_mean_orig_pkts,e_mean_resp_pkts,e_tcp_ratio,e_udp_ratio,e_dns_ratio,e_ssl_ratio,e_http_ratio,e_rej_ratio,e_rst_ratio,e_interarrival_std,y
normal_2017_04_25,4610,17,2,2,0.08675888235294117,0.1734240637040697,67.94117647058823,414.88235294117646,1.5294117647058822,1.7647058823529411,0.058823529411764705,0.9411764705882353,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0,0.584209440118289,0
normal_2017_04_25,4615,8,2,2,27.74734725,73.30972608974977,839.75,1388.625,6.5,8.375,0.125,0.875,0.875,0.125,0.0,0.0,0.125,0.013411475640537424,0
normal_2017_04_25,4620,4,1,1,0.022604,0.0031463431948851356,33.0,52.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.005496736385595783,0
normal_2017_04_25,4655,4,1,1,0.0195105,0.0024056776072449945,33.0,52.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0027208654261867884,0
normal_2017_04_25,4665,4,1,1,0.020239,0.0017844245571051757,41.0,195.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00795431431488492,0
normal_2017_04_25,4675,4,1,1,0.020630000000000003,0.0035969557962254703,37.5,201.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0077268405355995955,0
normal_2017_04_25,4690,4,1,1,0.02229325,0.004791770412644998,33.0,52.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00382339816837053,0
normal_2017_04_25,4700,7,2,2,28.325378714285716,69.30902860472384,3364.714285714286,9200.42857142857,8.285714285714286,16.285714285714285,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.008517411559009232,0
normal_2017_04_25,4705,53,2,2,3.9858611320754718,28.12450486990526,1101.4716981132076,55846.83018867925,17.150943396226417,61.490566037735846,0.018867924528301886,0.9811320754716981,0.9811320754716981,0.018867924528301886,0.0,0.0,0.0,0.09510720340432695,0
normal_2017_04_25,4710,58,1,1,0.053435879310344825,0.20583276031082878,48.810344827586206,110.56896551724138,1.0172413793103448,1.0172413793103448,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04131484516602003,0
normal_2017_04_25,4715,4,1,1,0.023337999999999998,0.0014043783322167864,41.0,195.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.012463889681711115,0
normal_2017_04_25,4725,4,1,1,0.039697500000000004,0.023168517782758566,33.0,52.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.010750068774665705,0
normal_2017_04_25,4735,18,1,1,0.023982666666666666,0.004232924429070547,40.77777777777778,197.55555555555554,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6810567035025,0
normal_2017_04_25,4740,27,4,3,14.89666085185185,45.73527865593614,138.77777777777777,656.1111111111111,3.185185185185185,3.3333333333333335,0.14814814814814814,0.8518518518518519,0.8518518518518519,0.1111111111111111,0.037037037037037035,0.0,0.037037037037037035,0.6832639204401431,0
normal_2017_04_25,4745,13,4,3,24.106580153846153,43.85568276702627,157.6153846153846,563.3076923076923,5.076923076923077,4.923076923076923,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.07692307692307693,0.15384615384615385,0.0,0.0,0.8137122668048492,0
normal_2017_04_25,4750,14,3,2,4.483156214285715,15.732209385757717,164.5,836.3571428571429,3.0714285714285716,3.5,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.24267160431674362,0
normal_2017_04_25,4760,4,1,1,0.0302605,0.017602175781703804,33.0,52.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013458982750346264,0
normal_2017_04_25,4765,4,1,1,0.03309175,0.013132582331266763,41.0,195.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.042675143665144966,0
normal_2017_04_25,4790,17,1,1,0.026565941176470587,0.011586963539053849,41.1764705882353,197.2941176470588,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6235694209210637,0
normal_2017_04_25,4795,4,1,1,0.02329775,0.0031397828248941034,33.0,52.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.024232059334097337,0
normal_2017_04_25,4800,8,1,1,0.023718125,0.005849161188527378,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14314963013314902,0
normal_2017_04_25,4805,4,1,1,0.0230325,0.0025891126375652343,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03643104707401398,0
normal_2017_04_25,4810,2,1,1,84.674295,82.900987,9018.5,1135983.0,276.0,924.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0
normal_2017_04_25,4815,16,1,1,0.03016075,0.007411504043546088,40.25,195.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.13224429745333452,0
normal_2017_04_25,4820,4,1,1,0.0274,0.004148043816065592,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0071547590378403525,0
normal_2017_04_25,4830,5,2,2,24.379352,48.71161632314396,92.6,342.4,4.2,4.0,0.2,0.8,0.8,0.0,0.2,0.0,0.0,0.01598469529509832,0
normal_2017_04_25,4835,4,1,1,0.0249125,0.0032094619876234702,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00850490310876415,0
normal_2017_04_25,4840,12,1,1,0.022962833333333335,0.0039486960470796195,43.833333333333336,195.66666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18723692829191355,0
normal_2017_04_25,4845,12,2,2,0.12844333333333333,0.3487695905719451,125.25,33204.0,5.083333333333333,25.25,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.24211992958999562,0
normal_2017_04_25,4855,8,1,1,0.02289,0.003623635398325831,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3088878962241003,0
normal_2017_04_25,4860,4,1,1,0.02023275,0.0018953833879983219,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0022162049142389274,0
normal_2017_04_25,4865,4,1,1,0.022991,0.003953722739393851,41.0,195.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.024393676644739754,0
normal_2017_04_25,4880,16,1,1,0.022199187500000002,0.0040410975646900365,39.5,161.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4419581830261533,0
normal_2017_04_25,4885,1,1,1,70.66723,0.0,2199.0,350767.0,54.0,268.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
normal_2017_04_25,4890,8,1,1,0.022858625,0.0021301515754459824,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05267311750417721,0
normal_2017_04_25,4895,17,2,2,19.60157988235294,61.85839879657121,252.35294117647058,5076.235294117647,5.0,8.235294117647058,0.11764705882352941,0.8823529411764706,0.8823529411764706,0.11764705882352941,0.0,0.0,0.058823529411764705,0.33631307218678896,0
normal_2017_04_25,4900,13,3,3,28.451334461538462,71.28771676923697,431.2307692307692,4258739.538461538,395.38461538461536,3009.3846153846152,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.1414456435088389,0
normal_2017_04_25,4905,1,1,1,0.026081,0.0,46.0,197.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
normal_2017_04_25,4910,20,1,1,0.03238145,0.01162753929890155,38.2,199.8,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5475752817790815,0
normal_2017_04_25,4915,9,1,1,0.055840777777777774,0.02221772063405334,36.77777777777778,133.88888888888889,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5929093294848673,0
normal_2017_04_25,4920,3,1,1,0.045747333333333334,0.011997830146414899,38.333333333333336,195.66666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03134750000026543,0
normal_2017_04_25,4930,5,2,2,41.065056399999996,82.05531409339784,227.4,1070.4,5.4,6.2,0.2,0.8,0.8,0.2,0.0,0.0,0.2,1.0491527040025699,0
normal_2017_04_25,4935,1,1,1,15.126106,0.0,536.0,3941.0,12.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
normal_2017_04_25,4955,4,1,1,0.02412575,0.004954973883634505,38.0,191.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008513168505068816,0
normal_2017_04_25,4960,4,1,1,0.0198845,0.003464661924344135,46.0,188.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.015155469888925601,0
normal_2017_04_25,4965,8,1,1,0.026809125,0.0069957188415040675,39.25,198.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12248663392203239,0
normal_2017_04_25,4970,2,1,1,0.016981,0.0007670000000000003,33.0,49.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
normal_2017_04_25,4975,6,2,2,57.64063766666666,128.8284245172001,2261.0,2028.0,10.833333333333334,11.5,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.02005364852189144,0
normal_2017_04_25,4990,4,1,1,0.04705325,0.003809336646648601,37.5,201.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.023132707767502286,0
normal_2017_04_25,5000,4,1,1,0.01949075,0.0018639274898718582,37.5,201.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008753170866552543,0
normal_2017_04_25,5005,8,1,1,0.020937875,0.002943196240377967,35.25,126.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.173631898825526,0
normal_2017_04_25,5010,8,1,1,0.024357625,0.0060581185804154565,37.5,201.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5282958376859654,0
normal_2017_04_25,5020,4,1,1,0.03265225,0.009040399171911606,41.0,195.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02426963734581768,0
normal_2017_04_25,5030,8,1,1,0.02577475,0.005599146223979151,37.5,201.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7898805613796098,0
normal_2017_04_25,5035,4,1,1,0.03630975,0.009684860772747328,37.5,201.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05111127732204355,0
normal_2017_04_25,5040,4,1,1,0.07541325,0.03154257818707121,37.5,201.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15287074573072088,0
normal_2017_04_25,5045,4,1,1,0.01839625,0.0037106682265462647,33.0,52.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.016939431007960096,0
normal_2017_04_25,5055,4,1,1,0.024174249999999998,0.005414279932502567,37.5,201.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.044009177924385905,0
normal_2017_04_25,5060,8,1,1,0.02243575,0.003468714666486708,37.5,201.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1800328996091336,0
normal_2017_04_25,5070,4,1,1,0.0278995,0.00434576837279669,41.0,195.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09635453866150039,0
normal_2017_04_25,5075,12,2,2,16.166934583333333,53.53714668107572,146.08333333333334,700.4166666666666,2.75,3.25,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9232505905983449,0
normal_2017_04_25,5080,29,2,2,8.174895724137931,43.10834781728638,26153.03448275862,28400.51724137931,34.0,51.58620689655172,0.034482758620689655,0.9655172413793104,0.9655172413793104,0.034482758620689655,0.0,0.0,0.034482758620689655,0.28061654893856797,0
normal_2017_04_25,5085,8,1,1,0.03532575,0.010947299664186597,38.0,140.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.028889471768310766,0
normal_2017_04_25,5090,16,2,2,14.285057875000001,54.98283563072255,1923.625,192704.625,52.125,163.9375,0.125,0.875,0.875,0.125,0.0,0.0,0.0625,0.06365577449235475,0
normal_2017_04_25,5100,4,1,1,0.036878,0.009181962154136773,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.014869740310010107,0
normal_2017_04_25,5105,24,2,2,8.081533083333333,38.63807564052116,126.875,396.0,1.7916666666666667,1.9583333333333333,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.0,0.0,0.041666666666666664,0.4402955151369425,0
normal_2017_04_25,5110,7,3,2,58.17316971428571,90.45292578354201,853.2857142857143,34087.57142857143,16.0,35.285714285714285,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.0,0.0,0.2857142857142857,0.39015435535058884,0
normal_2017_04_25,5115,2,1,1,0.0560455,0.012123499999999995,43.0,188.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
normal_2017_04_25,5120,4,1,1,0.02606275,0.005872937100591152,33.0,52.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.005480610610527148,0
normal_2017_04_25,5125,10,1,1,0.0272768,0.009614576390044443,41.0,194.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6004254654968176,0
normal_2017_04_25,5130,6,1,1,0.028556666666666664,0.005338548918531661,41.333333333333336,194.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011879239043060083,0
normal_2017_04_25,5135,4,1,1,0.04549725,0.030449893886309354,46.0,203.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11135926862861434,0
normal_2017_04_25,5140,8,1,1,0.02522675,0.00452208930556441,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04753584744425678,0
normal_2017_04_25,5145,4,1,1,0.018404999999999998,0.001764693316131728,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.035106458725239514,0
normal_2017_04_25,5155,8,1,1,0.032855125,0.011091724318579823,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7411420679299642,0
normal_2017_04_25,5160,22,2,2,7.269933363636364,32.985582455213454,101.45454545454545,535.2727272727273,2.3636363636363638,2.8181818181818183,0.09090909090909091,0.9090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.05162524529289208,0
normal_2017_04_25,5165,10,1,1,0.0204679,0.002165309328941248,43.4,194.8,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.32641049203492606,0
normal_2017_04_25,5170,4,1,1,0.02190125,0.0031997918194001307,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.010458616745224287,0
normal_2017_04_25,5180,4,1,1,0.0208625,0.005044693771677326,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.005413847450972899,0
normal_2017_04_25,5185,4,1,1,0.047654,0.03145027008628066,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03278367167078058,0
normal_2017_04_25,5190,10,1,1,0.021132400000000003,0.002866550093753814,43.4,194.8,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1360370866911014,0
normal_2017_04_25,5195,4,1,1,0.0249485,0.0016335662674039284,33.0,52.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0062275994304679585,0
normal_2017_04_25,5200,12,1,1,0.02244925,0.0046959598792472666,40.0,195.66666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5981906211978063,0
normal_2017_04_25,5205,4,1,1,0.035488,0.01486200270824898,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013203279702344306,0
normal_2017_04_25,5210,8,1,1,0.024682375,0.007712035916953123,42.75,192.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8550064349674563,0
normal_2017_04_25,5225,4,1,1,0.022058750000000002,0.002386177945481015,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01259369448016482,0
normal_2017_04_25,5230,8,1,1,0.022678375,0.005518456916056789,36.25,124.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19725907050945024,0
normal_2017_04_25,5235,8,1,1,0.021101250000000002,0.005064249494002048,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8118027853473588,0
normal_2017_04_25,5240,4,1,1,0.019775,0.0026133217367939983,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0052953908889549406,0
normal_2017_04_25,5245,17,1,1,0.022902235294117647,0.0037569054620151176,42.470588235294116,195.7058823529412,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.44473488257691124,0
normal_2017_04_25,5250,10,1,1,0.0230466,0.0052202698052878456,40.2,193.4,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5991978778026131,0
normal_2017_04_25,5255,4,1,1,0.02255775,0.0025872621992175434,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009899584177822487,0
normal_2017_04_25,5260,4,1,1,0.02185725,0.005871105959484978,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01476107334247084,0
normal_2017_04_25,5265,4,1,1,0.0255775,0.003024065930167528,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013913231360018324,0
normal_2017_04_25,5270,20,1,1,0.02455125,0.00514959579845836,39.5,165.6,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.34133162229297653,0
normal_2017_04_25,5280,11,1,1,0.022232181818181818,0.0051989236616504985,41.27272727272727,196.8181818181818,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7964788971383642,0
normal_2017_04_25,5285,8,1,1,0.024502875,0.004813245849670991,42.0,190.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12177633035610907,0
normal_2017_04_25,5290,12,1,1,0.020486,0.0035955908879255617,40.0,195.66666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.427461674219238,0
normal_2017_04_25,5295,8,1,1,0.021292000000000002,0.0035232117804639557,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.664434416652245,0
normal_2017_04_25,5300,8,1,1,0.021741,0.0034285822507269677,40.25,195.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4460304851376262,0
normal_2017_04_25,5310,12,1,1,0.021712250000000002,0.002895034632061131,37.333333333333336,148.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5107001431611786,0
normal_2017_04_30,90,1,1,1,8.27991,0.0,0.0,2192.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
normal_2017_04_30,100,4,4,4,0.44279375,0.6121905469787879,55.0,25.25,1.75,0.25,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.07897872091898821,0
normal_2017_04_30,105,3,2,2,0.115346,0.1175209708973963,55.0,176.33333333333334,2.3333333333333335,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.002205999999993935,0
normal_2017_04_30,185,21,5,3,48.92334290476191,155.56656898378787,344.6666666666667,1098.7142857142858,8.380952380952381,8.80952380952381,0.23809523809523808,0.7619047619047619,0.7619047619047619,0.14285714285714285,0.09523809523809523,0.0,0.0,0.3436825721578667,0
normal_2017_04_30,190,64,9,3,19.35268903125,45.285635584683796,704.78125,6673.765625,6.796875,11.875,0.265625,0.734375,0.734375,0.1875,0.046875,0.0,0.0,0.07421186133357696,0
normal_2017_04_30,195,9,4,3,33.85109444444444,47.49893914618078,297.22222222222223,1462.111111111111,7.888888888888889,8.444444444444445,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.18215226530090464,0
normal_2017_04_30,200,20,5,3,9.2778172,27.997031425970377,173.75,1081.4,3.5,3.85,0.2,0.8,0.8,0.15,0.05,0.0,0.0,0.11014663084902668,0
normal_2017_04_30,245,9,2,2,6.8322185555555555,19.252087490703154,152.44444444444446,686.6666666666666,2.6666666666666665,3.0,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.12700659614114118,0
normal_2017_04_30,305,4,1,1,0.0193335,0.0009822760559028217,44.5,283.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00407553025860405,0
normal_2017_04_30,330,8,2,2,7.7440525000000004,20.42961959626081,169.375,702.125,2.75,3.25,0.125,0.875,0.875,0.125,0.0,0.0,0.0,0.013475015607884125,0
normal_2017_04_30,360,6,3,3,29.525380333333334,44.58724887810951,1007.6666666666666,914.6666666666666,6.5,7.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.20078293498861255,0
normal_2017_04_30,365,4,1,1,0.02105825,0.0016002556631676086,44.5,283.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.003233501954360877,0
normal_2017_04_30,425,4,1,1,0.02190725,0.0026091048632624946,44.5,283.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004429892173256876,0
normal_2017_04_30,485,4,1,1,0.017982249999999998,0.0032581322391057126,44.5,283.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00482661236156985,0
normal_2017_04_30,490,12,2,2,5.970561,19.743576700051147,676.25,1788.9166666666667,3.3333333333333335,4.333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.31407768495074084,0
normal_2017_04_30,495,8,1,1,0.019604625,0.003894563997981675,33.5,102.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5415965556322961,0
normal_2017_04_30,500,12,1,1,0.020253333333333335,0.004734360821577596,34.666666666666664,116.16666666666667,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7213989483738582,0
normal_2017_04_30,505,94,13,3,63.98343306382979,330.7604672431825,3649.1170212765956,17675.382978723403,18.117021276595743,27.617021276595743,0.35106382978723405,0.648936170212766,0.648936170212766,0.26595744680851063,0.06382978723404255,0.0,0.0851063829787234,0.15599508790154168,0
normal_2017_04_30,510,19,3,3,39.252895736842106,75.91443155150058,326.05263157894734,798.3684210526316,6.947368421052632,7.052631578947368,0.2631578947368421,0.7368421052631579,0.7368421052631579,0.05263157894736842,0.21052631578947367,0.0,0.0,0.049988291366861254,0
normal_2017_04_30,515,26,2,2,0.041158346153846156,0.07185219544097363,73.11538461538461,227.5,1.3461538461538463,1.5,0.038461538461538464,0.9615384615384616,0.9615384615384616,0.038461538461538464,0.0,0.0,0.0,0.43874022148449665,0
normal_2017_04_30,520,20,2,2,0.07824165,0.18802202690197634,85.15,280.45,1.45,1.55,0.05,0.95,0.95,0.05,0.0,0.0,0.0,0.62165443434684,0
normal_2017_04_30,525,17,3,2,18.212384529411764,72.67231193218593,947.8235294117648,61689.882352941175,20.647058823529413,55.529411764705884,0.11764705882352941,0.8823529411764706,0.8823529411764706,0.11764705882352941,0.0,0.0,0.0,0.4153713156897859,0
normal_2017_04_30,530,31,5,2,33.695042709677416,121.49500044252508,413.2258064516129,14148.032258064517,10.870967741935484,21.258064516129032,0.2903225806451613,0.7096774193548387,0.7096774193548387,0.2903225806451613,0.0,0.0,0.03225806451612903,0.2933190701753323,0
normal_2017_04_30,535,20,2,2,32.22102205,55.30344597343693,176.05,371.45,5.5,5.2,0.3,0.7,0.7,0.0,0.25,0.0,0.0,0.977667570794126,0
normal_2017_04_30,540,18,3,2,201.10048666666665,783.0518317818338,5362.111111111111,17300.88888888889,24.72222222222222,36.888888888888886,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.08599667807520606,0
normal_2017_04_30,545,11,2,2,0.060164363636363634,0.11351959212822549,81.63636363636364,547.2727272727273,1.8181818181818181,2.090909090909091,0.09090909090909091,0.9090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,1.0760810763187403,0
normal_2017_04_30,550,18,1,1,0.0413345,0.01676990836538272,39.0,182.33333333333334,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5376175917003795,0
normal_2017_04_30,555,9,2,2,21.801236555555555,61.595900934774214,115.11111111111111,574.3333333333334,3.111111111111111,3.3333333333333335,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.2843095515669489,0
normal_2017_04_30,560,17,2,2,19.948349470588237,79.7030668368948,457.88235294117646,742.8823529411765,3.588235294117647,4.470588235294118,0.058823529411764705,0.9411764705882353,0.9411764705882353,0.058823529411764705,0.0,0.0,0.058823529411764705,0.4481935238881153,0
normal_2017_04_30,570,9,2,2,13.514635777777777,38.12251275880713,175.0,798.8888888888889,3.2222222222222223,3.6666666666666665,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.897437852408815,0
normal_2017_04_30,575,23,4,3,16.72658108695652,26.916442344030006,397.4347826086956,1371.9565217391305,5.3478260869565215,6.304347826086956,0.34782608695652173,0.6521739130434783,0.6521739130434783,0.30434782608695654,0.0,0.0,0.043478260869565216,0.1813483918613779,0
normal_2017_04_30,595,12,1,1,0.024156166666666663,0.004136174819672023,35.0,99.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4435793519022734,0
normal_2017_04_30,605,4,1,1,0.023919,0.00659757879831685,44.5,283.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008303862568474912,0
normal_2017_04_30,615,9,1,1,0.026289222222222224,0.007498412673178502,42.111111111111114,188.33333333333334,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.045399291103350246,0
normal_2017_04_30,620,12,1,1,0.026061749999999998,0.005906137021847135,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10369616298017155,0
normal_2017_04_30,625,27,1,1,0.030610814814814816,0.02031856433036517,41.074074074074076,195.03703703703704,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14575186607853685,0
normal_2017_04_30,630,4,1,1,0.0217755,0.005703899302231764,33.0,52.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01905487479772778,0
normal_2017_04_30,635,4,1,1,0.029163750000000002,0.007596851761585193,39.5,196.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.017868117024440442,0
